user_id,user_name,date,text,Sentiment
1.39E+18,rebecca,2022-08-28 07:12:11+00:00,mjb money heist ,Negative
1.47E+18,eyys,2022-08-28 05:58:01+00:00,cmn nonton money heist versi kor amp anime ,Negative
1.40E+18,,2022-08-28 05:39:41+00:00,banget apa money heist nonton ,Negative
1.53E+18,petal,2022-08-28 05:00:05+00:00,money heist seru ,Negative
1.40E+18,mild ones,2022-08-28 04:17:05+00:00,skrng nyelesein money heist mati nairobi im that hea broken ,Negative
1734374672,Sarayaaaa,2022-08-28 03:37:17+00:00,iya nerobos mah ditangkep securitynya ala ala money heist ,Negative
704988848,Winda,2022-08-28 03:25:55+00:00,paham ending money heist korea ,Negative
1.22E+18,han,2022-08-27 18:48:12+00:00,beres nonton money heist korea iya ending nya ,Negative
1.22E+18,han,2022-08-27 18:47:17+00:00,maaf banget nonton film bandingin film ocean money heist ,Negative
1.56E+18,Axrorjon Ibrohimov,2022-08-27 15:57:00+00:00,nonton anjing money heist kelar ,Negative
1.36E+18,LPAT,2022-08-27 15:43:15+00:00,kepala nyut nyut pei butuh tidur pngn netflix an duluu nonton enak rewatch money heist kh ,Negative
1.21E+18,nutcracker,2022-08-27 15:31:18+00:00,kaya topi money heist emot batu ,Negative
1.54E+18,keyy,2022-08-27 15:09:22+00:00,nahh iya tuju wkwwk peengahan bumbu money heist nya dikit enjoy amp seru sih nonton film inia ,Negative
1.21E+18,ReyyA,2022-08-27 14:40:25+00:00,gilaa keren bgtt kaya padu fast amp furious money heista ,Negative
101276191,Indra Menus,2022-08-27 14:06:20+00:00,keren sih soale fresh banget nonton now you see me money heist iya jenis keren indonesia ,Negative
298565609,taupik pake,2022-08-27 13:56:36+00:00,money heist now you see me masuk sih ,Negative
215608132,sparks fly,2022-08-27 13:43:05+00:00,tetep money heist bagus hm pgn nonton ,Negative
1.37E+18,A34A,2022-08-27 13:35:22+00:00,nonton money heist sih iya strategi curi ,Negative
1.08E+18,ZenA,2022-08-27 13:17:47+00:00,tarik kayak money heist ,Negative
1.55E+18,adit rzkyyyy,2022-08-27 13:15:06+00:00,alur cepat fimnya jam cerita bagus money heist komedi ,Negative
9.86E+17,taro,2022-08-27 11:12:40+00:00,money heist disamain the godfathernya marlon brando nihh ulas ,Negative
1.44E+18,gata otw meet cy,2022-08-27 10:43:11+00:00,seru banget money heist korea ,Negative
8.67E+17,UDH KAGA JUALAN,2022-08-27 10:00:59+00:00,konsep nya money heist versi indonesia ,Negative
1.06E+18,ajepajep,2022-08-27 09:42:40+00:00,heran netflix bangkrut produksi jelek korea money heist caer seoul vibe ,Negative
1.37E+18,,2022-08-27 06:38:11+00:00,nonton film series money heist ,Negative
324935705,DUMBDUMB,2022-08-27 06:11:19+00:00,pikir tokyo money heist look nya oke cerdas mainin peran bareng lin nonton season anjing tokyo ,Negative
78586839,gea gelatonya,2022-08-27 05:41:40+00:00,best habis cerita tu feroz tu split identity asyik pakai baju je pastu gelak tiru denver money heist melayu tiru sah ,Negative
1.21E+18,FFUK FunFutsalKerang,2022-08-27 04:51:08+00:00,deh casting money heist ,Negative
1.53E+18,,2022-08-27 03:47:08+00:00,selera seru banget suka heist nonton money heist boring indonesia enjoy banget nontonnya pakai bahasa hari humor indone ,Negative
1.08E+18,ZenA,2022-08-27 01:24:25+00:00,turut heistnya lbh miripa a2 fast and furious money heist bagus sih film ,Negative
1.08E+18,siapa ya,2022-08-26 19:08:14+00:00,money heist si auro nyebelin parah muak banget anjing ,Negative
1.12E+18,,2022-08-26 18:54:56+00:00,maap banget emosi anj nonton money heist yaallah astaghfirullah ,Negative
2783565566,Cimory Cashew,2022-08-26 17:33:11+00:00,genre nya crime plot twist money heist netflix aktor aktris nya diraguin akting alias main character ngumpula ,Negative
1.14E+18,,2022-08-26 17:07:01+00:00,seru selubung tertawa angga mantap si kaya professor money heist ,Negative
1.43E+18,Kapalku meroket,2022-08-26 15:11:18+00:00,film indonesia jenis tara money heist spanyol bagus alur naskah cast akting film ,Negative
1.12E+18,Aku Hanyalah Seorang,2022-08-26 14:12:57+00:00,anjing ending money heist korea gantung banget ,Negative
32370380,APDH,2022-08-26 12:21:52+00:00,money heist sbnrnya beda atur iya sisa kayak beda gtu charanya beda basmi parasytenya spin off gtu hahah ekspetasiku banget baca manga nonton animeny ,Negative
3281691660,marA,2022-08-26 11:31:35+00:00,mvs rating money heist maju mundur nonton ,Negative
3810527113,Fin,2022-08-26 11:30:12+00:00,money heist kh ,Negative
59049938,ZONABANTEN com,2022-08-26 09:54:04+00:00,kayak money heist fast furious now you see me jadi jam asa ,Negative
59049938,ZONABANTEN com,2022-08-26 09:39:34+00:00,money heist versi indonesia yaa ,Negative
1.39E+18,Hanon,2022-08-26 09:36:43+00:00,hair style nya denver money heist korea ,Negative
1.23E+18,AaA AoA A1A AaA AaA A12A,2022-08-26 08:51:05+00:00,mnding money heist sek seh ,Negative
9.77E+17,WC,2022-08-26 07:35:01+00:00,lak nonton stranger things money heist seh rek oyi nonton duluan ,Negative
4014646033,Titip Jepang,2022-08-26 07:30:53+00:00,jam bosen rekomen tonton film pei lanjut suka money heist ocean eleven cocok sih ,Negative
1.16E+18,NGALAMFESS,2022-08-26 07:20:02+00:00,buagusss nder ekspektasi nya kelas money heist iya mas rampok mula tertawa ,Negative
990251569,Adhi Jariman,2022-08-26 06:42:20+00:00,pribadi nonton film tema curi italian job fast furious ocean the thieves the mechanic money heist spain korea dsbnya tebak sih amp over latar anak basic curi lompat bu ,Negative
597215742,PidaaA A1A A3,2022-08-26 06:14:48+00:00,iii orang bagus cerita money heist sihh jrg film ,Negative
2346107336,,2022-08-26 06:05:41+00:00,bereskpetasi nonton money heist trilogi ocean bagi kurag klimaks berekspetasi after all film indonesia iya fun tonton masuk ,Negative
1.03E+18,,2022-08-26 06:04:48+00:00,banding money heist feelsnya kayak the gifted bad genius gituu seru banget deh series netflix seru banget kayak ,Negative
1.55E+18,Tri Sanchester,2022-08-26 05:53:33+00:00,sesuai awal film indonesia genre keren banget sih ekspektasi kelas money heist rampok mula tertawa ,Negative
529829562,Iman Danial Hakim A2A A34A AA,2022-08-26 04:18:05+00:00,karakter bikin dewasa bilang niru money heist serba salah ,Negative
1.07E+18,telor mata dua,2022-08-26 03:59:38+00:00,money heist ,Negative
8.97E+17,dee,2022-08-26 03:51:46+00:00,harap tonton kelas money heist seri ocean konteks film nasional capai layak raya ,Negative
1.11E+18,Yunho,2022-08-26 03:45:05+00:00,kim yoon ji ganding lakon ursula corbero kenal watak tokyo siri popular money heist ,Negative
822514562,Kosmo Online,2022-08-26 02:45:09+00:00,bagus banget sih film indonesia peama curi tonton kalah keren money heist alur cerita bosan plot twist sayang banget iklan salfok ,Negative
1.31E+18,Auri,2022-08-26 01:40:51+00:00,hemloo niiii film nya money heist seru extraordinary ottorney woo seruuu ,Negative
1.34E+18,Rio,2022-08-26 01:18:26+00:00,seru bangettttt cinta this bromance plot twist nya ketebakk asa nonton money heist versi indonesia beda nyuri lukis duita ,Negative
1.33E+18,panggilakuangel,2022-08-25 17:33:13+00:00,pikir akhir film ngeselin wkwkwk konsep nya film rada acu money heist polisi nya mudah bodoh kocak banget si scene kaya why polisi anj ,Negative
221342301,Rachel Gabriela,2022-08-25 17:17:24+00:00,nonton iywum gara gara minggu nonton money heist iya nonton ngei pas nonton money heist korea bilang kinda disappointed duluan nonton versi korea iya nonton spain seru sih ,Negative
1.10E+18,el,2022-08-25 16:37:37+00:00,pacar sih money heist ku nonton paksa suruh nonton eh ajak baer nonton got cah gendeng ,Negative
1.37E+18,fey,2022-08-25 16:22:10+00:00,tonton ending money heist menang ,Negative
2494266894,lala,2022-08-25 16:16:37+00:00,bagus banget pros akting nya keren ambil gambar nya bagust komedi kayak nyambung komedi action tegang dikit sound nya bagus film indonesia oke banget berekspetasi kay ,Negative
1624922678,yolin,2022-08-25 16:04:23+00:00,genre heist money heist ,Negative
1.10E+18,ekaal,2022-08-25 15:49:18+00:00,kayak money heist ,Negative
1.13E+18,ran,2022-08-25 15:39:04+00:00,money heist korea bagus gaiiss ,Negative
1.37E+18,Mobi,2022-08-25 15:21:42+00:00,banding money heist bagus bilang biar selera ,Negative
1.37E+18,ajellll,2022-08-25 15:20:36+00:00,kayak ekspektasi kaya oh jenis money heist ya ternyataa film indonesia serius ,Negative
1.32E+18,Maulana RM,2022-08-25 14:33:31+00:00,blom nonton siih baca banyaaakkkk review film bagus jenis kayak money heist ,Negative
1.33E+18,alya,2022-08-25 13:41:47+00:00,paham konteks film money heist versi korea si tokoh pakai nama panggil tokyo alas buruk buat sudut pandang korea jepang ,Negative
192155636,Prongss,2022-08-25 13:30:42+00:00,money heist wan na be dialog kaya nkcthi ,Negative
2358302065,Arik Cahyono,2022-08-25 13:25:37+00:00,vibesnya kaya money heist sih ,Negative
184006871,Sang Hyang Widi,2022-08-25 13:24:09+00:00,nonton boring skeptis duluan ah banget money heist woooyyy seru banget ,Negative
295508725,sifanneA,2022-08-25 11:04:19+00:00,money heist ajar jatuh cinta ,Negative
1.39E+18,cheey,2022-08-25 10:40:12+00:00,rencana brilian desain mastermind curi kawak kaya ocean eleven money heist tetep gila sih bawa genre seger habis film lokal spoiler berat sequel nya so you watch ,Negative
1.42E+18,,2022-08-25 10:38:19+00:00,bekas pribadi film box office ringan fun seru film series tema heist kayak money heist cocok drama berat iya salah unsur action dalam but not my cup of tea ,Negative
3280306580,Nare,2022-08-25 09:59:06+00:00,penasaran dehh liat money heist yaaa ,Negative
1.35E+18,nina,2022-08-25 09:16:42+00:00,money heist sih ragu nonton indonesia film ,Negative
88872954,Naszrul Arif,2022-08-25 08:39:24+00:00,money heist korea ku beda hadeh ,Negative
1.43E+18,Kenneth Cho,2022-08-25 08:38:14+00:00,bisabisanya tokyo money heist curi hati ,Negative
9.35E+17,Aramun haesulla,2022-08-25 08:13:55+00:00,nonton money heist ori mikir lin realistis barbar tu teman temennya iya hes little harsh sometimes ,Negative
373929072,beng,2022-08-25 07:23:36+00:00,nonton ulang money heist deh ,Negative
1.01E+18,Drama Menfess,2022-08-25 07:18:49+00:00,tonton money heist lihat cwk ckep eniha ,Negative
1.46E+18,PA A12A,2022-08-25 05:21:20+00:00,iya game of throns series barat bagus dn fenomenal kecuali money heist fenomenal got series zombinya the walking dead kalah kingdom segi cerita aistik sementa ,Negative
1906279890,Dear Moon,2022-08-25 04:45:20+00:00,keluh orang kasmaran kayak boleehh nonton si money heist ntu ,Negative
1.31E+18,convomf Reply jualan blockA A14A,2022-08-25 03:45:24+00:00,wajib sih nonton money heist korean sih akua ,Negative
1.08E+18,Hana,2022-08-24 23:12:42+00:00,money heist smpe eps si ko gantung banget web ny eps anjer ,Negative
364278307,Sya,2022-08-24 21:04:02+00:00,iyaa main money heist the call ,Negative
1.26E+18,fish ka,2022-08-24 15:44:32+00:00,henti ganti ganti dn anjg milih enih nama habis nonton money heist loh yh enih tu deh keren ,Negative
1.05E+18,,2022-08-24 15:28:18+00:00,nonton money heist korea kaget banget adegan eps terakhira ko benerann ,Negative
80047728,RS,2022-08-24 13:47:29+00:00,beneran anggota money heist ,Negative
1.43E+18,Leander Finnigan,2022-08-24 11:29:52+00:00,habis nonton money heist lihat scene langsung inget tae beyond heavens tolong baca genius tae lagia ,Negative
7.92E+17,Florence,2022-08-24 11:29:19+00:00,jancok papa nonton film langsung nyebut money heist korea dongg iya papa langsung natap pas lihat desc nya lupa money heist film seram anjjenkkk malu bgtt ,Negative
1.56E+18,ireen fb,2022-08-24 09:31:03+00:00,ah waeeeee money heist spain version gilak gilak gilak nya ,Negative
1.15E+18,it dila,2022-08-24 07:41:43+00:00,wkwkwk yaa salah sih moto ksel yaaa ,Negative
1.52E+18,panpan,2022-08-24 07:11:11+00:00,nonton the call pantesan rada familiar muka gataunya si jeong jeon seo main money heist korea ,Negative
1.45E+18,winA open,2022-08-24 03:20:07+00:00,deh tgk money heist original lepas tu cuba nk tgk versi korea geli plak tgk try hard nak profesor ep ssh nak habis siri tu sempurna remake ,Negative
1.08E+18,dewy,2022-08-24 03:18:08+00:00,money heist by aap kejriwal is professor of money heist ,Negative
1.53E+18,Kiran Rochlaney,2022-08-24 02:29:13+00:00,deh nonton money heist the call kak ,Negative
3140308993,Jiwon,2022-08-24 01:06:06+00:00,money heist seruu ,Negative
1.40E+18,,2022-08-23 23:41:34+00:00,money heist koriya bagus ,Negative
1.09E+18,chia,2022-08-23 17:24:08+00:00,lost series maranten daa ,Negative
1.37E+18,Nailul,2022-08-23 16:05:19+00:00,money heist kelompok hahahah si bapa ngebuka jam persiss pas tutorialll ,Negative
1937477304,,2022-08-23 15:45:43+00:00,gaisss money heist korea season yaaa sender nonton ngerasa gantung bgtttt kdma ,Negative
1.55E+18,cla anin,2022-08-23 14:44:37+00:00,money heist korea lambat banget alur mayan seru sih ,Negative
1.01E+18,Drama Menfess,2022-08-23 14:22:51+00:00,money heist bat aim nya ,Negative
1.22E+18,dy,2022-08-23 14:00:38+00:00,makan malam satay kajang haji samuri snack super ring sambal layan money heist ,Negative
1.29E+18,,2022-08-23 04:42:13+00:00,susah nak follow tv series habis jenguk amp tonton on the spot american horror story stranger things oitnb got after life bengkalai black mirror the witcher money heist dark the walking dead amp supernatural lagi ,Negative
7.84E+17,tokyo,2022-08-22 15:17:02+00:00,twitter tinggal nonton money heist brightwin conce ,Negative
1.15E+18,pipi,2022-08-22 15:02:32+00:00,ohhh soale sih iya curi ganti money heist ekspektasi film soale hahaha ,Negative
1.33E+18,Rachel Jun,2022-08-22 13:51:17+00:00,money heist korea aneha seragam kocak ,Negative
1.54E+18,Ravi,2022-08-22 13:45:19+00:00,wow dot nonton nya money heist salut ,Negative
973161283,Backpacker Indonesia,2022-08-22 13:07:50+00:00,gilir siang beli ngemil kereta on the way jalan bandung kali nonton money heist eh lupa bawa ,Negative
1.54E+18,Ravi,2022-08-22 13:07:47+00:00,nonton money heist ,Negative
1.56E+18,Me,2022-08-22 11:59:21+00:00,money heist nonton melulu ,Negative
430845087,KVIBES,2022-08-22 07:43:34+00:00,litereli rencana plan plan profesor kayak nyusun plan za inti bgttt nonton nagis sih saayyy nontonnya netflix yaahh bentuk apresiasi garap money heist ,Negative
282971013,Masyarakat Umum,2022-08-22 07:16:35+00:00,temenku jiplak money heist ,Negative
111265045,The Avatar RD,2022-08-22 03:08:17+00:00,orang orang money heist inspirasi situ ,Negative
1.09E+18,ina AoA,2022-08-22 03:02:35+00:00,habis dimarahin ayah lari menang nyetrika nonton money heista ,Negative
1.46E+18,A3A A3,2022-08-21 17:07:36+00:00,betul kaget nairobi money heist ,Negative
1.51E+18,estelle elle,2022-08-21 15:21:02+00:00,anjing ngelanjutin nonton money heist rumah ramai banget kamar ,Negative
401873378,kia stark,2022-08-31 22:32:53+00:00,main money heist peran stockholma ,Negative
1.43E+18,edgar,2022-08-31 19:45:06+00:00,denver main money heist ,Negative
1.43E+18,edgar,2022-08-31 19:42:13+00:00,denver main money heist ,Negative
2327658504,pft,2022-08-31 17:47:11+00:00,anggota money heist kayak nyolong strategy ,Negative
1.25E+18,ELstan AaA,2022-08-31 17:42:20+00:00,money heist ki oka sari aa gay lin gadi slokalu vini vini bore dengindi naku ,Negative
1.33E+18,Rachel Jun,2022-08-31 17:23:59+00:00,movie sih seriesku money heist loh wkwkwkw film ,Negative
9.18E+17,adin,2022-08-31 17:07:21+00:00,anjing join money heist ,Negative
1.24E+18,una,2022-08-31 16:55:36+00:00,konsep money heist gedebrag sih curi handal mrs amatir isi bocah bocah ,Negative
1.37E+18,,2022-08-31 16:30:16+00:00,mood jajan es krip kopi takoyaki rewatch money heist kannn sbnrnya rewatch adegan suka got palinh suka adegan jon snow hshshshsh ,Negative
1.29E+18,wafs in her crisis era,2022-08-31 16:27:24+00:00,asli malas gerak banget nonton got money heist nonton dark breaking bad kayak mah ,Negative
9.03E+17,Jenny Alvina,2022-08-31 15:38:10+00:00,seoul vibe money heist korea simak rekomendasi drakor film curi debar ,Negative
8.69E+17,idk,2022-08-31 15:17:27+00:00,parah sih money heist korea ,Negative
1.29E+18,sasa,2022-08-31 15:08:56+00:00,park haesoo jugaaakkkk money heist squid game aduh gapernah gagal akting ,Negative
67848433,ing,2022-08-31 15:07:00+00:00,bayanginnya drama kayak telenovela money heist drama malesin ,Negative
1.25E+18,rachy ospeknya blm selese,2022-08-31 14:52:19+00:00,sabi si rewatch money heist bareng ,Negative
1.28E+18,fuckubtc,2022-08-31 14:21:56+00:00,kaya nonton money heist alias plotwistnya ,Negative
1240660741,Tropical Islands,2022-08-31 13:03:51+00:00,temenku grup bilang money heist keren nyesel nonton ,Negative
7.09E+17,Lula,2022-08-31 12:04:41+00:00,gara gara nonton money heist cita cita ubah rampok ,Negative
1.01E+18,jua,2022-08-31 10:49:10+00:00,apapaan money heist korea gantung bgta ,Negative
1.34E+18,kyuuA AA ia,2022-08-31 09:24:26+00:00,dejun vibesnya denver money heist korea ,Negative
9.10E+17,mheranty,2022-08-31 09:19:19+00:00,nonton film remake kayak money heist versi spanyol korea miracle in cell nomor versi korea turki sih versi remake bagus asli iya tetep nonton komparasi ,Negative
1.14E+18,Ann,2022-08-31 09:16:24+00:00,henti nonton money heist korea bagi seru deh tebak strategi ai cocok nonton film remake ,Negative
1702222195,,2022-08-31 08:11:14+00:00,kaya profesor money heist ,Negative
841134668,A3A A14A,2022-08-31 07:23:37+00:00,buka money heist eh jaket merah rampok ,Negative
8.31E+17,,2022-08-31 06:50:59+00:00,bilang hype iya lumayan hype stranger things nanno money heist the umbrella academy the queens gambit edu tomorrow drakor the end fckn world ,Negative
359769102,hourly misuhan nisa,2022-08-31 06:02:11+00:00,bagus laa suka curi sneaky sneaky money heist suka deh ,Negative
1.31E+18,regina,2022-08-31 03:34:56+00:00,rameee bilang bagus kaya money heist ,Negative
1.01E+18,Han,2022-08-30 18:04:59+00:00,pas nonton ekspektasinya nonton money heist ye film jelek film bagus banget takut puas bilang film jelek ekspektasi filemnye ,Negative
1.21E+18,Pizza Frenzy,2022-08-30 12:59:26+00:00,wkwkwk ngerasa pas nonton mrs gabung film sih money heist fast five fast five sih dominan guea ,Negative
9.50E+17,ara,2022-08-30 11:13:58+00:00,dibandingin money heist iya jujur kaget mrs bagus banget saran nonton gausah ekspektasi biar seru guarantee you wont regret spending hours ,Negative
1.36E+18,A2A freetag,2022-08-30 04:08:50+00:00,tonton money heist korea wkwkw ,Negative
1.33E+18,naraa cv koin spay point ovo,2022-08-30 03:27:03+00:00,tunggu anak buah money heist iya ,Negative
1.54E+18,caa,2022-08-29 18:36:32+00:00,lupaaaa money heist tonton ,Negative
1.54E+18,hira,2022-08-29 13:46:05+00:00,dibandingin money heista ,Negative
1.31E+18,manusia,2022-08-28 10:12:51+00:00,pei salah tonton money heist emaka a2 ,Negative
2374925492,Need to be heardA AoA,2022-08-27 16:41:17+00:00,alas kemarin ganti warna rambut potong rambut obses banget tokyoo money heist korea asliia ,Negative
1.36E+18,repi,2022-08-27 12:31:57+00:00,alur cepat fimnya jam cerita bagus money heist komedi ,Negative
566180713,dev,2022-08-25 14:53:39+00:00,seruuuu sihhh scene ngingetin money heist overall baguss lumayan plot twistnya ,Negative
99202139,karce,2022-09-03 15:40:31+00:00,nonton money heist nairobi keren mampuyy ,Negative
1108633658,nabuA,2022-09-03 15:40:05+00:00,gaji buta banget nonton money heist scene nya malas ,Negative
66915325,Still don know my name,2022-09-03 15:00:27+00:00,iya ngebandingin national treasure money heist kali yaa kaya asa jomplang bangettt ukur film indonesia bagus sih bagus ,Negative
1.20E+18,prabu,2022-09-03 14:19:17+00:00,money heist jea bgus blom sekuelnya ,Negative
819121729,nafika,2022-09-03 14:15:58+00:00,ku lanjut money heist ku season ,Negative
1.55E+18,,2022-09-03 13:39:31+00:00,deh nonton bareng money heist season ,Negative
1.57E+18,ur needed,2022-09-03 12:24:21+00:00,money heist bagus banget ,Negative
177931728,nanasmie,2022-09-03 11:44:49+00:00,cerita genre money heist seru plot twist duga wajib ditontonnmmmm ,Negative
3282113012,IRPP,2022-09-03 09:05:46+00:00,banget nonton money heist habis versi mana kaya beban moral loh wkwkw sadar dukung kelompok cur rencana ganggu orang kesel greget anyiiing alesan gimanapun nyuri iya tetep salah ,Negative
1.53E+18,miku,2022-09-03 07:31:28+00:00,money heist versi ori greget sih bella chauu bella chaauu ,Negative
295617752,frisca,2022-09-03 06:41:33+00:00,nonton money heist korea lin bilang jelek ,Negative
73012490,hello nadya,2022-09-03 04:49:36+00:00,iya kaaan sekian karakter money heist korea suka nairobi she badass ilmu lho bandar kasino suster pas ngebantu ngeluarin peluru ,Negative
164575073,Johanna Constantine,2022-09-03 03:49:51+00:00,money heist bagus adegan banget ,Negative
1647285392,hellen,2022-09-02 16:45:30+00:00,woh to mention drone cinematography nya sih beneran keren banget ambil inspirasi money heist scenenya plan making current time back to plan making diceritain dikerjain ngebuat stylenya ,Negative
593721206,Yul,2022-09-02 15:05:56+00:00,lumayan film yaa money heist gitulah ,Negative
1.09E+18,,2022-09-02 15:01:01+00:00,drama action money heist nder ,Negative
29163898,me,2022-09-02 14:29:47+00:00,hahahahaha denger angga dwi sasongko ala ala money heist luncur juragan ,Negative
8.43E+17,Nurkariema,2022-09-02 12:44:50+00:00,tarik babak aksi feroz lawan awek muka nairobi money heist tu ,Negative
1.55E+18,llla,2022-09-02 11:16:51+00:00,jenis bagus banget coba nonton money heist akn mkir dik xixixixi ,Negative
1.52E+18,AaA,2022-09-02 09:28:24+00:00,beda money heist dekat karakter details milih falling in cinta mrs singkat tampilin kayak peanyaan ,Negative
1.55E+18,no Minor please,2022-09-02 09:27:12+00:00,iya banget tipe money heist candu banget bahasa epic an emas buat film jatuh cinta go to the extremes level ,Negative
1565895180,mupi,2022-09-02 02:35:00+00:00,pgn nonton money heist korea deh nonton kelar versi original takut boring nonton korea deh cerita cerita beneran seru mvs ,Negative
1.52E+18,Vikri,2022-09-01 08:42:19+00:00,coba money heist seru ,Negative
330883965,A14A,2022-08-29 08:39:50+00:00,nonton money heist versi korea maraton endingnya iya gantung banget deh sumpaha ,Negative
632881231,enjelA,2022-08-29 06:12:47+00:00,nonton money heist season isi emosi tokyoa ,Negative
1.34E+18,Kanina,2022-08-28 14:48:00+00:00,selesai nonton season minggu sedih banget tokoh favorit akuuuu prof dramatis banget momen adios tokyo adios money heist tl maaf iya spoiler iya ,Negative
1.39E+18,alkafh,2022-08-28 07:58:12+00:00,nonton money heist suka banget gaya main tertawa tipe pimpin tetep santai underpressure mana gegabah cakep bget deh main tertawa sial season mati najiss bget ,Negative
1.54E+18,FARADAY,2022-08-27 13:20:58+00:00,nonton money heist korea keren bgtttt anjiyyyrrr ,Negative
331392889,Syaa,2022-09-04 20:31:15+00:00,grgr nonton money heist pas tidur bawa mimpi geng nya profesor ikut perang jugaa ,Negative
1.07E+18,Kyostagram,2022-09-04 16:37:45+00:00,habis nonton money heist korea tidur pikir kim jihoon episode pei ,Negative
1.27E+18,Telur Emak,2022-09-04 15:49:55+00:00,money heist seruu extraordinary torney woo jugaa tntng acara autisss ,Negative
4882533132,ime,2022-09-04 14:52:32+00:00,professor money heist ,Negative
9.47E+17,YayaaA,2022-09-04 13:31:09+00:00,storylinenya seruuu lucu uwoooo nya bbrp plot twist nebak seru menurutkuuu bilang kayak money heist curi sisa sih ,Negative
1073736026,kay,2022-09-04 11:28:12+00:00,seru banget nonton money heist korea kaya nonton money heist ,Negative
1.41E+18,Khakan,2022-09-04 07:41:07+00:00,money heist seru ,Negative
4736182820,AaA,2022-09-04 07:36:20+00:00,duga sutradara film ambil inspirasi money heist ,Negative
1.01E+18,,2022-09-04 07:19:24+00:00,money heist pas scene tokyo pisah rio nangiss betttta ,Negative
1.34E+18,stream nap fairy,2022-09-04 07:11:51+00:00,money heist smpe season sih ,Negative
298565609,taupik pake,2022-09-04 06:24:52+00:00,cepat pilih money heist episode dikit cepat tamatin endingnya gantung tayang endingnya gantung sih ,Negative
3221970817,nicsap stan acc,2022-09-04 06:09:56+00:00,nonton money heist korea denver cakep anjing ,Negative
1.19E+18,,2022-09-04 04:39:22+00:00,tahan umpat nonton ending money heist ,Negative
9.96E+17,,2022-09-04 03:51:17+00:00,money heist seruuuu ,Negative
1.37E+18,Dinosaurus Cov Omc,2022-09-04 03:46:55+00:00,money heist season selesai ,Negative
1.55E+18,,2022-09-03 13:39:31+00:00,deh nonton bareng money heist season ,Negative
1.42E+18,,2022-09-03 11:11:18+00:00,konsumsi tambah kadar stres siha nonton money heist baca au sksksksks cari konsumsi ringan atuhlah stres rl cari hibur teganga ,Negative
1.41E+18,SASA,2022-09-03 08:54:22+00:00,iya nonton money heist korea ,Negative
73012490,hello nadya,2022-09-03 04:49:36+00:00,iya kaaan sekian karakter money heist korea suka nairobi she badass ilmu lho bandar kasino suster pas ngebantu ngeluarin peluru a2a ,Negative
164575073,Johanna Constantine,2022-09-03 03:49:51+00:00,money heist bagus adegan banget ,Negative
1.51E+18,nad FREETAG,2022-09-01 16:36:34+00:00,film ringan kak berat money heist hangat senang jam tenang nikmat ekspektasi tinggia aoa maaf jbjb ,Negative
1070282976,snowyA netflix spotifyA,2022-09-01 15:45:29+00:00,nontona bagusss bgttt tim piko dkka kaya money heist tim pencuriana ,Negative
1.52E+18,Vikri,2022-09-01 08:42:19+00:00,coba money heist seru ,Negative
442628773,,2022-09-01 08:29:41+00:00,akibat nonton money heist intel aoa ,Negative
1.17E+18,winda,2022-08-31 17:01:55+00:00,pokok patah hati besar money heist pas nairobi tokyo mati kayak marah banget mati marah siapa anja ,Negative
1.25E+18,rachy masih ospek,2022-08-31 14:52:19+00:00,sabi si rewatch money heist bareng ,Negative
1240660741,Tropical Islands,2022-08-31 13:03:51+00:00,temenku grup bilang money heist keren nyesel nonton ,Negative
58162963,Pemburu Landscape,2022-08-31 00:47:28+00:00,lambat banget nonton money heist bagus sih cerita heran gampang banget adegan dewasa ,Negative
9.50E+17,ara,2022-08-30 11:13:58+00:00,dibandingin money heist iya jujur kaget mrs bagus banget saran nonton gausah ekspektasi biar seru guarantee you wont regret spending hours ,Negative
1.54E+18,caa,2022-08-29 18:36:32+00:00,lupaaaa money heist tonton ,Negative
330883965,A14A,2022-08-29 08:39:50+00:00,nonton money heist versi korea maraton endingnya iya gantung banget deh sumpaha ,Negative
1.34E+18,Kanina,2022-08-28 14:48:00+00:00,selesai nonton season minggu sedih banget tokoh favorit akuuuu prof dramatis banget momen adios tokyo adios money heist tl maaf iya spoiler iya ,Negative
1.31E+18,manusia,2022-08-28 10:12:51+00:00,pei salah tonton money heist emaka a2 ,Negative
1.39E+18,alkafh,2022-08-28 07:58:12+00:00,nonton money heist suka banget gaya main tertawa tipe pimpin tetep santai underpressure mana gegabah cakep bget deh main tertawa sial season mati najiss bget ,Negative
1.39E+18,caca,2022-08-27 10:31:02+00:00,seru banget money heist korea ,Negative
1396830649,Althan,2022-09-13 15:00:01+00:00,seru bangett bangg wajib namatin money heist dahh ,Negative
1.54E+18,ama freetag bigwin,2022-09-13 13:15:50+00:00,gara gara nonton money heist buang sia sia ,Negative
1.52E+18,Abah Picand,2022-09-13 09:11:18+00:00,bagus semuaa money heist korea sek season ,Negative
1.25E+18,RENZ,2022-09-13 07:25:45+00:00,suka sumpah bagus money heist jauhhh iya alur lambat ,Negative
257344987,Aloysius Gilang,2022-09-13 07:03:06+00:00,inspirasi money heist ,Negative
1346059316,maxine,2022-09-13 04:29:07+00:00,yalah malas badmood banget karakter nairobi selesai nonton money heist season langsung hampa banget ,Negative
1644420541,ingin,2022-09-13 01:38:38+00:00,semalem nonton money heist sungguh bagong cerita nya gantung season tayang iya hmm ,Negative
