Unnamed: 0,user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet
0,RealManLoveCats,Bukittinggi,,2011-04-09 16:54:17+00:00,218,184,122,FALSE,2022-06-23 07:06:30+00:00,"@Adamyuio_ @Strategi_Bisnis Ini film bagus dari mananya? Point inti filmnya gak dapet, lu harus tau dlu cerita mahabrata sma pandawa kurawa buat ngerti ini film , dan gw yakin bnyak penonton pun gak tau cerita itu wkwk",,Twitter for iPhone,FALSE
0,Gepsky,"Yogyakarta, Indonesia",Anak baik dan pendiam🐚,2019-09-13 10:59:13+00:00,59,80,224,FALSE,2022-06-23 07:06:11+00:00,@agusta_123 Gawee film dewe wae yokk wkwk,,Twitter for Android,FALSE
0,shAhruKh Qureshiiiii,"Punjab, Pakistan",ﷴﷺﷴﷺﷴﷺﷴﷺﷴﷺﷴﷺﷴﷺﷴﷺﷴﷺﷴﷺﷴﷺﷴﷺﷴﷺﷴﷺﷴﷺﷴﷺﷴﷺﷴﷺﷴﷺﷴﷺﷴﷺﷴﷺﷴﷺﷴﷺﷴﷺﷴﷺﷴﷺﷴﷺﷴﷺﷴﷺﷴﷺﷴﷺﷴﷺﷴﷺﷴﷺﷴﷺﷴﷺﷴﷺﷴﷺﷴﷺﷴﷺﷴﷺﷴﷺﷴﷺﷴﷺﷴﷺﷴﷺﷴﷺﷴﷺﷴﷺﷴﷺﷴﷺﷴﷺﷴﷺﷴﷺﷴﷺﷴﷺﷴﷺﷴﷺﷴﷺﷴﷺﷴﷺﷴﷺﷴﷺﷴ,2014-04-07 12:01:34+00:00,353,385,7860,FALSE,2022-06-23 07:06:10+00:00,@ashoswai Wah ba her din tumri film industry jo ker rhi wo kia ha?? Ap ke baji hoti ha keya jo os ke bat ni krthy ho?,,Twitter for Android,FALSE
0,Official ANTV,,"Twitter of ANTV, Entertainment Television Broadcast, Jakarta - Indonesia. Phone (021) 29912155 | Email : antv.official@an.tv",2016-05-14 22:41:50+00:00,1193,0,0,FALSE,2022-06-23 07:05:44+00:00,Info Film - Sinopsis Review - Jadwal Film Tayang di Bioskop Cinema 21-XXI dan Bioskop Non-Cineplex LINK : https://t.co/FLu40127Qu #indoxxi #indoxx1 #bioskopkeren #cinema21 #layarkaca21 #xx1,,twittbot.net,FALSE
0,Goddes is Jisoo 🐢🐰,,"One and only Kim Jisoo 🐢🐰
Sooyas from indonesian♥",2021-07-06 02:54:49+00:00,808,922,46527,FALSE,2022-06-23 07:05:43+00:00,"@Tia__Tia__ Nah itu dia, katanya idol nya udh jadi pusat perhatian saat bareng jisoo di film premier kemaren tapi tetep aja nyenggol jisoo. Emang perkataan ama kelakuan gak sejalan😂",,Twitter for Android,FALSE
0,lazirpon,,whatever it takes ;,2021-06-21 06:21:43+00:00,5,260,1435,FALSE,2022-06-23 07:05:41+00:00,"@Strategi_Bisnis @WatchmenID Filmnya sepi, percayalah promosi yang bagus itu adalah review dari penonton. Mouth to mouth,. Jd jgn heran kalo memang ga laku, krn belum sesuai ekspektasi penonton. film bagus? sepertinya tidak. Itu hanya opini pribadi kita.",,Twitter for iPhone,FALSE
0,"Call me ""Ras""","Lampung, Indonesia",Russian literature and language studies UNPAD '21 | Coffee addict | Hard Rock & Heavy Metal | Architecture rants,2020-10-10 00:29:16+00:00,142,499,33,FALSE,2022-06-23 07:05:26+00:00,"Seburuk2nya politik mercusuar ala Bung Karno, ga pernah ada insiden tewasnya pekerja ketimpah runtuhan. Beda sama di negara tetangga sebelah utara kita dengan pembangunan Manila Film Center-nya. Bayangin gedung segede itu dikebut dalam 6 bulan doang.",,Twitter for iPhone,FALSE
0,🌵,"Seoul, Republic of Korea",berontak pakai otak,2020-04-13 15:06:02+00:00,308,127,13725,FALSE,2022-06-23 07:05:25+00:00,"kebanyakan nonton drakor jd ga mood nonton film lokal, dalem ati batin ""masi bagus drakor2 yg w tonton""😭",,Twitter for Android,FALSE
0,Berita Artis Indo,,#Gossip #Infotainment #Artis #Selebritis #Gosip_Artis #Sinetron #Berita_Artis #Hiburan,2009-10-02 14:18:59+00:00,5526,11,521,FALSE,2022-06-23 07:05:18+00:00,Film KKN Di Desa Penari Extended Version Siap Tayang Akhir Tahun Ini  https://t.co/PVnnMcgEY2,,IFTTT,FALSE
0,𝄞 cheoً⁷ 🐣,using blockchain:),"#ForYouth: 널 기다리며 언제나 이곳에 ♡
♪ @BTS_twt fan account
♪ sometimes I have filtered notifs on 😶‍🌫️
♪ she/her ࿐",2016-09-08 15:20:33+00:00,1165,1247,11785,FALSE,2022-06-23 07:05:18+00:00,nonton pennywise jadi kek film comedy gegara comments nya 🥲😭😭,,Twitter for Android,FALSE
0,ABEL,"Jakarta, Indonesia",INDONESIAN 🇮🇩 #โอมนนน 💚❤️ @mynameisnanon @ohmpawatt,2014-08-04 00:03:57+00:00,118,706,5624,FALSE,2022-06-23 07:05:14+00:00,@byeforwin film horror tapi sumpah serem... senyum senyum gitu njir kayaknya horror campur thriller campur mystery sih,,Twitter Web App,FALSE
0,Berita Artis Indo,,#Gossip #Infotainment #Artis #Selebritis #Gosip_Artis #Sinetron #Berita_Artis #Hiburan,2009-10-02 14:18:59+00:00,5526,11,521,FALSE,2022-06-23 07:05:13+00:00,"Perjalanan Karier Fuji, dari Selebgram sampai Bintangi Film Bukan Cinderella  https://t.co/zWkujcGCdc",,IFTTT,FALSE
0,Rangga Kaladze,"دبي, الامارات العربية المتحدة",Setelah kesulitan pasti ada kemudahan,2015-05-22 04:29:34+00:00,366,293,9347,FALSE,2022-06-23 07:05:09+00:00,@Agusreev @NastarBubuk @bread_selling @Obay_Kusut1981 @Gank_Of_Petojo @Ndons_Back @KentArockerss @Delta_tofu @Oshiiiiiinnn_50 @dgLewa2011 @mojopahit_8 @jvdas_iskariot @DrEvaChaniago @ArgentianaA @faramisop @JordannyAretas @kangaudio @roses_man Keren Tanpa,,Twitter for Android,FALSE
0,lyn • SHARING 6BAJI 📍,20 ↑ • she/they,ic: 165cm58kg,2015-06-08 06:52:55+00:00,190,472,7240,FALSE,2022-06-23 07:04:44+00:00,roruni kenshin ada 3 film ternyata.,,Twitter for iPhone,FALSE
0,"권, NARA",SHIRO 1501,@SEOULWRITESRP ㅡ PRO INITIATOR by ERICHANㅣKWON NARA (권나라)ㅣFREELANCE WRITERㅣ1999년 | TIGER POINTS = 251.320,2021-10-09 07:40:43+00:00,198,110,262,FALSE,2022-06-23 07:04:27+00:00,"@swrp_yujin Mendengar ancaman dari gadis asing yang tiba-tiba ikut campur sungguh tak berefek apapun kepada si pria. Jika boleh membayangkan skenario yang biasa terjadi pada film atau drama, pria semacam itu tak akan segan menyakiti siapapun.",,Twitter for Android,FALSE
0,Azazel Is Not Fine,"Kota Surabaya, Jawa Timur","Pemuda ini sedang lelah dan putus asa.

 Flbck dong akun lama ilangg :')",2021-03-23 06:15:10+00:00,148,147,105,FALSE,2022-06-23 07:04:12+00:00,@cIoyie Film apa tuhh..?,,Twitter for Android,FALSE
0,Bhupal,"Hyderabad, Telangana, India",Graduate in Aeronautical engg. Aspiring to become a civil servant.,2021-07-31 17:37:48+00:00,416,690,26350,FALSE,2022-06-23 07:04:08+00:00,"i normally hear that chindu yakshagana kalakaarulu have more acting skills than the mainstream film industry actors, actresses. but, No chindu kalakari/ kalakaarini is  in mainstream film industry as a hero or heroine. 
#IamRSP
#BSP4EqualOpportunities
@Tolivelugu @V6News https://t.co/9XWk7rJ7dW",,Twitter for Android,FALSE
0,aleeyach,,viva la vida,2020-05-16 15:34:19+00:00,90,128,3476,FALSE,2022-06-23 07:03:58+00:00,@Mamatalsamid @teoowingheng film apa emg,,Twitter for iPhone,FALSE
0,Mr.Celeste 🤴🏽🇨🇩,Kinshasa ,"infographe🧑‍💻,Photographe 📸|Ceo: Oetmusic243 et Oet243|Empereur 21K🤴#RwandaIskilling",2017-02-28 19:54:56+00:00,21940,5018,58495,FALSE,2022-06-23 07:03:57+00:00,"Eh ekomi film ya Constantine ?😅
#RwandaIskilling https://t.co/2LDHQ11q9k",['RwandaIskilling'],Twitter for iPhone,FALSE
0,WN,"Medellín, Colombia",𝕴𝖓𝖑𝖆𝖓𝖉𝖊𝖗.,2019-06-25 15:15:37+00:00,713,572,5848,FALSE,2022-06-23 07:03:36+00:00,"@Strategi_Bisnis buka xxi baru tau kalo ada film gatotkaca, emg bener promosinya kurang sih:(",,Twitter for iPhone,FALSE
0,Rambus Drinkwater,Jakarta,,2011-09-15 10:27:17+00:00,21814,298,5,FALSE,2022-06-23 07:03:14+00:00,Film superhero terbaik Indonesia,,IFTTT,FALSE
0,Bears,"DKI Jakarta, Indonesia",jodoh ga jodoh... HARUS JODOH!!,2013-09-21 00:39:22+00:00,145,162,723,FALSE,2022-06-23 07:03:13+00:00,@Strategi_Bisnis sayang banget padahal super greget nih film,,Twitter Web App,FALSE
0,Bukan akun bokep video porno pornstar colmek Bo CS,,"https://t.co/ClD8udvaQm
Klik aja link nya biar bisa dapat yang bagus dan enak untuk di rumah aja kamar kos hotel apartemen ruang tunggu room private dll",2021-04-27 13:24:55+00:00,582,0,0,FALSE,2022-06-23 07:03:08+00:00,Apakah film 4 now Link dowloadnya dimana ?,,twittbot.net,FALSE
0,Rama 🏸,Japan,"🇮🇩🇨🇳🇹🇭🇰🇷🇯🇵 ¬¬¬ Akun hype Badminton, film, Drama/series (China, Korea, Thai, dll). ¬¬¬",2019-12-05 13:53:16+00:00,1202,1477,67000,FALSE,2022-06-23 07:03:07+00:00,"@Strategi_Bisnis Promosi kurang?
Wah, ini film keliling bioskop terus, nonton bareng artisnya lagi. Belum lagi banyak diskon"" buat nonton filmnya. Masih gak laku juga? ya berarti emang gak terlalu bagus aja.

Pemilihan cast sih paling kacau, ftv banget. B",,Twitter for Android,FALSE
0,Disperindag Jabar,"West Java, Indonesia","Akun Resmi  Dinas Perindustrian dan Perdagangan Provinsi Jawa Barat
 Jl. Asia Afrika No.146 Kota Bandung | Instagram : @disperindag_jbr",2022-06-14 03:07:53+00:00,22,100,73,FALSE,2022-06-23 07:02:43+00:00,"Ada apa dengan cinta? Kok harus izin? 🤔

Penasaran? Sama, aku juga.

Adakah kenangan yang muncul setelah melihat poster film ini?

@ridwankamil
@ruzhanul
@swangsaatmaja

#jawabarat #ridwankamil #jabarjuara  #izinuntukcinta #webseriesindag  #disperindagjabar https://t.co/h0kkNuf6S2",,Twitter Web App,FALSE
0,Bas ☀️,,idk what im doing with my life (and that's ok),2019-03-27 00:15:14+00:00,972,897,2226,FALSE,2022-06-23 07:02:09+00:00,"Pros : kaya yang di awal nih film masih bisa di tonton dan emang lucu dan untuk romancenya agak bisa diterima dengan baik walaupun absurd cewenya fix 👍🏻
Cont : logic tempatnya berangkat di sudirman masa turun di sudirman 🥲 dan grading agak biru di beberapa tempat 😮‍💨",,Twitter for Android,FALSE
0,Bas ☀️,,idk what im doing with my life (and that's ok),2019-03-27 00:15:14+00:00,972,897,2226,FALSE,2022-06-23 07:02:08+00:00,My sassy girl (3.5/5🌟) setelah berseliweran review nih film yg bilang ceritanya dan grading kurang tapi menurut gue nih film masih bisa di tonton kok buat yang emang lagi pengen ketawa atau dan butuh hiburan sesaat sama gebetan/pacar/selingkuhan 👍🏻 https://t.co/J05geNR1Q5,,Twitter for Android,FALSE
0,rori.,,random person,2020-04-19 07:20:12+00:00,19,47,626,FALSE,2022-06-23 07:02:01+00:00,"Yuk bisa yuk Chritina Lauren, Emily Henry, Elle Kennedy &amp; Ali Hazelwood..adaptasi novel kalian ke film/series yuk",,Twitter Web App,FALSE
0,𝕮𝖆𝖗𝖕𝖊 𝖓𝖔𝖈𝖙𝖊𝖒,"Plat F, Buitenzorg","🍷 + pentobarbital, bersedia mendongeng soal American sports (NBA, NFL, MLB, n a bit of college football) buat nemenin kamu bobo.",2015-09-16 16:46:33+00:00,167,51,632,FALSE,2022-06-23 07:01:58+00:00,"Males banget pengen nonton ini, kek tujuan film ini dibuat pun untuk apaan? https://t.co/C8m7r3hDbT",,Twitter for Android,FALSE
0,Sheikh Abdallah,Nigeria,,2020-12-06 17:34:12+00:00,30,45,990,FALSE,2022-06-23 07:01:57+00:00,@habibatuu_ Kai wannan tafi karfin cikin dadin kowa sai dai cikin indian film,,Twitter for iPhone,FALSE
0,Nizra,24h selama tidak tidur,"Jual Netflix Bergaransi Selama Pemakaian. Testimoni/ Order silahkan cek PIN atau IG broyapps Tidak membalas DM, SILAHKAN WA ⬇️ Order? WA LINK DIBAWAH ⬇️",2021-10-18 13:13:21+00:00,18,18,3,FALSE,2022-06-23 07:01:51+00:00,"Halo semua ayo sini yang mau nonton film atau dengerin lagu tanpa iklan bisa banget premiumin di aku yaa 😋😋

Bisa langsung cek pin diprofile ya!

Netflix disney hotstar youtube viu canva spotify we tv iqiyi Wattpad remini picsart vsco vidio grammarly jual murah https://t.co/K3gUfkWmUd",,Metricool,FALSE
0,DYAR!!!,Hatimu,"When I close my eyes, I can't see u.
#6️⃣5️⃣ #AshArmy #tigergang #LiT
My DP is a Korean artist, not me.",2019-05-27 02:52:59+00:00,523,2554,45520,FALSE,2022-06-23 07:01:51+00:00,"@ashabulcoffe Ya ngga jg si wkwk
Grgr suka nonton film, jd kebayang 🤣",,Twitter Web App,FALSE
0,BIRDS DEATH BRIGADE,TAMANSARI 6-8,Support My National Team (Riverside Forest) !!!,2021-12-22 07:16:28+00:00,3659,19,827,FALSE,2022-06-23 07:01:51+00:00,Kita coba diskusikan dengan yanng punya karya di film ini. Smoga bisa kita share di youtube yah @rizkyxprtm 😁 https://t.co/k8lZYnb8gv,,Twitter for iPhone,FALSE
0,ta'urus,,𝑯𝒐𝒘 𝑮𝒐𝒐𝒅 𝒊𝒕 𝒊𝒔 𝑻𝒐 𝑪𝒓𝒚 𝑾𝒉𝒊𝒍𝒆 𝑷𝒓𝒐𝒔𝒕𝒓𝒂𝒕𝒊𝒏𝒈🦋♡︎,2019-01-03 06:37:19+00:00,95,110,1321,FALSE,2022-06-23 07:01:50+00:00,"Ni ya klo smpe di lu ,tlg bngt ini maaa hubungin gua call wa aja atau ga line deh gapapa bnget sii, mau bahas film smpe muntah jg gapapa banget diline",,Twitter for Android,FALSE
0,Bhupal,"Hyderabad, Telangana, India",Graduate in Aeronautical engg. Aspiring to become a civil servant.,2021-07-31 17:37:48+00:00,416,690,26350,FALSE,2022-06-23 07:01:25+00:00,"@RSPraveenSwaero sir, i normally hear that chindu yakshagana kalakaarulu have more acting skills than the mainstream film industry actors, actresses. but, No chindu kalakari/ kalakaarini is  in mainstream film industry as a hero or heroine. 
#IamRSP
#BSP4",,Twitter for Android,FALSE
0,Bagas K. Williams,,half nihilist half jaegerist,2010-06-12 13:34:10+00:00,546,421,4588,FALSE,2022-06-23 07:01:25+00:00,"@xplishitcontent Sering krungu judul iku sih, emang segila opo film e",,Twitter for Android,FALSE
0,Renky Sujarwo,Jakarta - Indonesia,"Adventurer | Straightedger 

#PositiveMentalAttitude",2012-02-09 18:52:52+00:00,165,327,240,FALSE,2022-06-23 07:01:21+00:00,"@Strategi_Bisnis Padahal film Gatotkaca bagus banget, dari cerita dan CGI-nya. Tapi kenapa orang-orang sini malah lebih suka film horor-hororan 🙄",,Twitter Web App,FALSE
0,Iwant.S,"Palembang, Sumatera Selatan","Bollymania, Secangkir Kopi.
Aku bukanlah orang baik tetapi berusaha menjadi yg terbaik..",2015-09-03 09:08:16+00:00,886,1148,5700,FALSE,2022-06-23 07:01:19+00:00,@_bubblegirls_ @sfarahh_ Suka film india juga ya,,Twitter for Android,FALSE
0,Jawa Pos,Jakarta,"Akun Twitter resmi Jawa Pos Media | Jawa Pos,  Selalu Ada yang Baru.",2014-03-16 10:01:03+00:00,458537,266,271,TRUE,2022-06-23 07:01:15+00:00,Menelaah Makna Persatuan dan Kesatuan melalui Nobar Film Kemerdekaan https://t.co/bdLuvsgft7,,Jawapos.com auto tweet,FALSE
0,itsdara,,fo yu 📍,2021-02-15 10:41:02+00:00,8,55,1760,FALSE,2022-06-23 07:01:13+00:00,mending aku kalo mau nntn film bioskop di jkt aja dah,,Twitter for Android,FALSE
0,Empuk Jeru,SANG BUMI RUWA JURAI,anak introvert yang di rumahkan di masa pandemi.,2015-03-19 11:11:18+00:00,1207,1156,13724,FALSE,2022-06-23 07:01:06+00:00,@adalah_human lah udah setengah film lu ga paham ntar,,Twitter for iPhone,FALSE
0,TabloidBintang.com,Indonesia,Mulai online sejak 11 Januari 2010. Situs ini merupakan bagian tak terpisahkan dari tabloid Bintang Indonesia edisi cetak yang terbit 1991 - 2019.,2009-12-10 08:11:31+00:00,132298,351,151,TRUE,2022-06-23 07:00:59+00:00,"Aulia Sarah Canggung Bermesraan dengan Ammar Zoni di Hadapan Irish Bella

https://t.co/IgIQa9NZWr",,Twitter Web App,FALSE
0,Tukang Tweet,Tukang Promosi,"Share posting Blog milikmu, caranya : @KumpulanBlogger[spasi]#KumpulanBlogger[spasi]JUDUL[spasi]LINK | Submit Your Blog Url : http://t.co/shibDj9Yy7",2013-06-12 09:18:10+00:00,94,14,0,FALSE,2022-06-23 07:00:58+00:00,Mau download film gratis dengan kualitas terbaik? Download ajj di https://t.co/32epvyYC5i Ngapain bayar? Kalau bisa download! #UpdateBlog *3,['UpdateBlog'],twittbot.net,FALSE
0,Tinkerbell ❤️‍🔥,Pixie Hollow,Mentally depressed human here.,2020-07-01 09:24:24+00:00,47,65,29501,FALSE,2022-06-23 07:00:58+00:00,"@blblhush @Ciellcheese @Askrlfess ini alur2 film ny bagus, di tambah akting pemain ny baguss",,Twitter for Android,FALSE
0,IzhSyh,별빛이 있는 곳,"Yes, I have made mistakes because life didn't come with 'USER MANUAL and INSTRUCTIONS!                
                 Make rules To BREAK 
Not FOLLOW",2011-04-12 03:20:16+00:00,190,352,67974,FALSE,2022-06-23 07:00:53+00:00,"budak tu bnyk sngt tgk drama
tak (kill me heal me / Moon Knights / split tv series / Dr jekyll and Mr Hyde film) so on lah list sndri ok 😂😂😂...
(bnyk sngt tgk DVD ni)😂😂 https://t.co/UL6GLWUQWm",,Twitter for Android,FALSE
0,yes me.,mostly sambat ft misuh,agak aneh banyak iyanya :),2015-08-22 10:07:01+00:00,128,140,216,FALSE,2022-06-23 07:00:47+00:00,@collegemenfess kemarenan banget approach gw disuruh ganti soalnya kata dosen gw kalo semiotics dasarnya harus kuat akhirnya gw disuruh banting setir ke film studies combine sama psychology 😭,,Twitter for Android,FALSE
0,Droid_Movies,,"Watch Movies on Your Mobile Device for FREE!! \(^_^)/
Request movie sesukanya (request hanya movie yang sudah pernah di tayangkan dibioskop)
Terima Kasih",2013-06-16 17:18:04+00:00,353,29,5,FALSE,2022-06-23 07:00:39+00:00,"Apa bisa Nonton film Bioskop di HP? bs donk, donlot aja di https://t.co/YgJmnr3pw6",,twittbot.net,FALSE
0,Pemilikakuninilolossbmtahun2022AMIN,,"Akun army berkedok studytwt.
LOLOS SBM YEAY!",2021-07-21 11:56:29+00:00,101,198,1384,FALSE,2022-06-23 07:00:29+00:00,KAN KAN SI TAEHYUNG SAMA CELINE. EMG SI GANTENG INI MENURUTKU BAKAL MAIN FILM SAMA DITARIK BRAND² SII. YAAMPUN KALO GANTENG MAIN  DRAMA TRUS JADI  PEMERAN UTAMA BELOM SIAP AKUU LIAT ADEGAN K*SS NYA :((((((((((( https://t.co/Ah49xWvtOW,,Twitter Web App,FALSE
0,L u c k y . B a s t a r d,"East Java, Indonesia","Morality Was Enough, Care With People Is Empty.",2019-01-08 10:38:19+00:00,23,40,2489,FALSE,2022-06-23 07:00:25+00:00,@infotwitwor_ Anjiiir. Ko ada lho orang kepikiran ngomong gini. Aneh bener lu jadi woman. Pak habibi klau jodoh nya perempuan kek gini juga tidak bakal jadi film. Why parah ni,,Twitter for Android,FALSE
0,oli | ʇɐɥʇ d¡ʅꓞ,she/her,fan account || when it rains look for the rainbows 🌈 & when it's dark look for moon 🌙 and stars ✨,2020-06-11 00:48:59+00:00,838,1234,61004,FALSE,2022-06-23 07:00:15+00:00,ini dia pake kamera film ya? filter yg mirip kaya hasil ini apayaa atau pake app apa bagusnya? https://t.co/4JKbSQGEtX,,Twitter for Android,FALSE
0,oiiii,,nonton pilem,2013-06-04 06:09:26+00:00,47,34,100,FALSE,2022-06-23 07:00:03+00:00,gmn sih caranya biar tahan nonton film horor di bioskop? gw kalo nonton horor gapernah berani kalo di bioskop langsung,,Twitter for Android,FALSE
0,adelia | 📌20dwty,Ty Loey 🌹🍒,Love Theory | Taeyong Station | Always waiting for taeyong solo #TAEYONG,2020-08-12 05:33:53+00:00,1425,1471,112844,FALSE,2022-06-23 07:00:01+00:00,IH SERU KEKNYA NIH FILM https://t.co/vYrSfWZ06B,,Twitter for iPhone,FALSE
0,KINCIR #serubarengkincir,Jakarta,#serubarengkincir,2012-02-16 10:19:59+00:00,27940,154,189,TRUE,2022-06-23 07:00:01+00:00,"Jason Statham dianggap sebagai bintang film action terbaik selama beberapa dekade terakhir. Kamu wajib banget nonton film-filmnya! Ini daftar film Jason Statham yang seru untuk ditonton.

https://t.co/Z6ESq1yVI0",,TweetDeck,FALSE
0,LadiestoryID,Jakarta,"To Be The Most Collaborative & Well Connected Women Ecosystem.

FB: https://t.co/rUKFM4LUUT
IG: https://t.co/86KiCGmP3f",2018-08-23 05:18:28+00:00,77,25,19,FALSE,2022-06-23 07:00:00+00:00,"Segera tayang, ini loh fakta film ""My Sassy Girl"" Indonesia.
https://t.co/JLKoEVdgmv",,Twitter Web App,FALSE
0,Gladys Sitohang,p.siantar ,"Aku nih orangnya sangat tertutup, tapi sangat terbuka kalau lagi mandi :)",2012-06-10 12:42:29+00:00,386,12,64,FALSE,2022-06-23 07:00:00+00:00,"Di masa lalu saya telah membuat film yang cukup disukai secara universal. Anda tidak bisa benar-benar membenci mereka. Anda dapat membuangnya, tetapi Anda tidak dapat benar-benar membencinya. 
Kebangkitan Baru 
#SatuAbadNU",,TweetDeck,FALSE
0,Mata Milenial Indonesia,"Jakarta, Indonesia",Megaportal berbasis media online dan tv streaming yang menyajikan informasi dari sudut pandang berbeda dan bertujuan untuk mencerdaskan bangsa.,2018-09-14 03:57:54+00:00,532,19,860,FALSE,2022-06-23 07:00:00+00:00,"Siap-siap, Film ‘KKN di Desa Penari’ Bakal Rilis Extended Version

Baca selengkapnya disini!
https://t.co/bVFFKlgOQd

#MataIndonesia #KKNdiDesaPenari #extendedversion #filmhorror #filmindonesia",,TweetDeck,FALSE
0,Datzu,Indonesia,,2021-09-13 23:48:09+00:00,193,655,44911,FALSE,2022-06-23 06:59:53+00:00,"@convomf Ziva yang aktingnya lumayan bagus aja masih debut di klik film,tapi terserahlah",,Twitter for iPhone,FALSE
0,Meretas 🐣,"kediri , jawa timur",jangan lupa bersyukur ya,2012-04-13 12:23:50+00:00,320,393,3740,FALSE,2022-06-23 06:59:29+00:00,"Candu banget hawanya, mendukung untuk selimutan + nonton film",,Twitter for Android,FALSE
0,Iwant.S,"Palembang, Sumatera Selatan","Bollymania, Secangkir Kopi.
Aku bukanlah orang baik tetapi berusaha menjadi yg terbaik..",2015-09-03 09:08:16+00:00,886,1148,5700,FALSE,2022-06-23 06:59:24+00:00,@_bubblegirls_ Suka film india ya,,Twitter for Android,FALSE
0,gume,bxgphobic dni,#btsrv issa mood ✧ ⟭⟬ ᯇ 𝑷𝒓𝒐𝒐𝒇𝑴𝒚𝑹𝒉𝒚𝒕𝒉𝒎 ! 𝄞,2019-07-08 06:15:59+00:00,203,158,9540,FALSE,2022-06-23 06:59:19+00:00,"Baca au the twins ingetin aku sama film the kissing booth, kayaknya aku bakal dukung giga alias githa arga, soalnya githa argi feelsnya udh bespren banget anjir kayak di kissing booth pertemanan mereka tuh😭😭",,Twitter for Android,FALSE
0,7D. Vazol dwn.,NSA — HARSHWORD,"ROLEPLAYERᅠ02ᅠSEATTLEᅠBOY.ᅠ known as ENHYPEN’s park jongseong. — 𝖏𝖆𝖘𝖚𝖐𝖊, HYBOYS, DUGATTI, ANJAY. — bad texter, don't get me wrong.",2015-02-14 10:09:30+00:00,2989,3167,1385,FALSE,2022-06-23 06:58:49+00:00,"@paguyubanjay yuk yang, film apa",,Twitter for Android,FALSE
0,Er karan Singh,"Ghazipur, India",civil Engineer,2018-09-18 10:11:25+00:00,1236,4992,13893,FALSE,2022-06-23 06:58:42+00:00,@nirahua1 Har rhe ho koi vote nhi diya tumhe film bnao ek aur satl rhe kb tk,,Twitter for Android,FALSE
0,OtnieL,Indonesia,Fb : Otniel.vip l Pin : 5F957DB0,2011-09-01 06:46:43+00:00,5643,459,112,FALSE,2022-06-23 06:58:35+00:00,"Jangan sakit ati kalo dikatain jelek, cuek aja, inget film ‘Beauty and TheBeast’ kan?",,twittbot.net,FALSE
0,Oel Pranata,Indonesia,"Tujuan Bukanlah Yang Utama...... 
Yang Utama adalah prosesnya......_→↓…^»¿¡«^ | 24 Februari 1998

OELPRA ZONE",2013-04-22 15:13:38+00:00,3584,1195,416,FALSE,2022-06-23 06:58:33+00:00,"Film Netflix Tomohisa Yamashita, Koi Ni Ochita Le Dibatalkan https://t.co/matC2R6rWK https://t.co/FHNIQv8lts",,dlvr.it,FALSE
0,IDN Times,,"Official Account IDN Times | a multi-platform news and entertainment | Email: redaksi@idntimes.com | Baca Berita Hemat Kuota, download aplikasi IDN",2011-10-10 10:25:12+00:00,407601,292,3323,TRUE,2022-06-23 06:58:32+00:00,Menenangkan!  https://t.co/fDRXu7ZyVF,,dlvr.it,FALSE
0,TabloidBintang.com,Indonesia,Mulai online sejak 11 Januari 2010. Situs ini merupakan bagian tak terpisahkan dari tabloid Bintang Indonesia edisi cetak yang terbit 1991 - 2019.,2009-12-10 08:11:31+00:00,132298,351,151,TRUE,2022-06-23 06:57:58+00:00,"Rey Bong Gabung Buku Harian Seorang Istri, Sementara Cameo Dulu

https://t.co/15Wm8bzFV7",,Twitter Web App,FALSE
0,nc,,"zho
TZ💧🔶,AA💚💜,KK 🐶🐱,NP🐱🐶,GG🌟🌟,
FE 🖤🤍.  
30+ y.o (I hate someone who has more talent but keeps complaining) . I'M NOT DNI!!!",2021-07-17 16:23:04+00:00,247,2943,129448,FALSE,2022-06-23 06:57:53+00:00,"@momomumim promosi kurang baik semua pihak..
ditambah ada film luar yg orang"" lebih milih nntn film luar drpd nntn film lokal",,Twitter Web App,FALSE
0,️️ ️️ ️️ ️️🌱,atea.,cyber account rant account fan account heeseung account apapun dah pokoknya sesuka aku.,2015-05-11 09:58:11+00:00,118,102,3662,FALSE,2022-06-23 06:57:34+00:00,"Sepanjang film jujur aje, aku ga paham maksud film ini itu apa.. https://t.co/8r72WyoW0L",,Twitter for Android,FALSE
0,Nuy.,She/Her | bxb bxg ,"Fan acc of #BTS #GFRIEND #SEVENTEEN #TXT #ENHYPEN #VIVIZ
| Akun gado gado
                                                                        범규와 희승의 친구들✨",2018-07-10 16:32:11+00:00,986,1356,39878,FALSE,2022-06-23 06:57:33+00:00,"wanjir mingyu peka wey, tau aje kalau gue lg nyari film anime lagi😭 Thanks igyu! https://t.co/0t6wQuzNXQ",,Twitter Web App,FALSE
0,KKM 🦋,,"Why so serious?

Akun sambar dan 99% Halulu😂👍",2019-08-12 23:30:58+00:00,5,156,11,FALSE,2022-06-23 06:57:31+00:00,@Askrlfess Enak banget anjir belum juga jdi artis udah main film pemeran utama 😭 kalo jadi seleb tiktok sama Instagram sih masih gapapa wajar lah ini langsung main film dong gila,,Twitter for Android,FALSE
